result_id,car_number,starting_grid_position,final_position,points,laps,time,fastest_lap,top_speed_of_fl,constructor_id_id,driver_id_id,race_id_id
15241,8,2,3,4,55,+28.8,00:00:00,0,1,309,617
15242,5,6,4,3,55,+33.2,00:00:00,0,25,328,617
15243,6,11,5,2,55,+46.2,00:00:00,0,25,327,617
15244,10,10,6,1,55,+59.8,00:00:00,0,34,199,617
15245,23,8,7,0,55,+1:28.7,00:00:00,0,63,305,617
15264,8,2,1,9,80,1:59:04.083,00:00:00,0,1,309,618
15265,1,5,2,6,80,+32.734,00:00:00,0,32,224,618
15266,17,14,3,4,80,+34.505,00:00:00,0,58,262,618
15267,20,16,4,3,80,+36.514,00:00:00,0,66,306,618
15290,2,1,1,9,59,1:41:15.779,00:00:00,0,32,238,619
15291,27,4,2,6,59,+0.668,00:00:00,0,37,231,619
15292,10,2,3,4,59,+22.930,00:00:00,0,34,199,619
15293,7,8,4,3,59,+50.226,00:00:00,0,1,304,619
15294,8,7,5,2,59,+1:20.367,00:00:00,0,1,309,619
15295,1,3,6,1,59,+1:47.945,00:00:00,0,32,224,619
15318,21,2,1,9,95,1:57:59.1,00:00:00,0,25,328,620
15319,17,4,2,6,95,+25.96,00:00:00,0,1,304,620
15320,8,8,3,4,95,+59.39,00:00:00,0,6,235,620
15321,9,6,4,3,95,+1:06.72,00:00:00,0,6,223,620
15322,19,11,5,2,95,+1:09.11,00:00:00,0,63,314,620
15340,12,5,1,9,79,1:45:49.1,00:00:00,0,1,304,621
15341,8,3,2,6,79,+14.1,00:00:00,0,32,224,621
15342,14,12,3,4,79,+25.8,00:00:00,0,1,309,621
15343,7,6,4,3,79,+38.5,00:00:00,0,6,207,621
15344,3,9,5,2,79,+49.0,00:00:00,0,37,238,621
15366,5,3,1,9,90,2:03:41.2,00:00:00,0,32,224,622
15367,4,1,2,6,90,+18.92,00:00:00,0,6,235,622
15392,17,4,1,9,80,2:26:55.3,00:00:00,0,66,306,623
15393,6,2,2,6,80,+38.2,00:00:00,0,6,235,623
15417,32,1,1,9,85,1:44:07.3,00:00:00,0,32,224,624
15418,8,5,2,6,85,+26.6,00:00:00,0,25,327,624
15419,9,3,3,4,85,+58.1,00:00:00,0,1,304,624
15420,34,8,4,3,85,+1:12.0,00:00:00,0,63,305,624
15442,4,3,1,9,38,1:52:22.5,00:00:00,0,25,328,625
15443,1,8,2,6,38,+27.7,00:00:00,0,32,224,625
15444,9,1,3,4,38,+31.9,00:00:00,0,82,278,625
15445,7,7,4,3,38,+49.3,00:00:00,0,25,327,625
15446,12,9,5,2,38,+56.8,00:00:00,0,37,238,625
15447,26,10,6,1,38,+1:36.1,00:00:00,0,63,305,625
15448,2,2,7,0,38,+1:48.1,00:00:00,0,1,304,625
15449,19,14,8,0,38,+2:25.1,00:00:00,0,34,290,625
15450,11,13,9,0,38,+2:55.5,00:00:00,0,1,312,625
15451,18,20,10,0,38,+2:59.5,00:00:00,0,34,289,625
15467,8,2,1,9,76,1:47:50.2,00:00:00,0,32,224,626
15468,1,4,2,6,76,+4.1,00:00:00,0,25,328,626
15469,19,3,3,4,76,+1:12.5,00:00:00,0,1,309,626
15493,4,1,1,9,14,1:42:12.3,00:00:00,0,6,235,627
15494,9,7,2,6,14,+48.3,00:00:00,0,6,223,627
15495,10,4,3,4,14,+1:06.7,00:00:00,0,37,238,627
15496,17,18,4,3,14,+2:20.2,00:00:00,0,66,307,627
15497,5,19,5,2,14,+2:35.7,00:00:00,0,1,312,627
15498,11,15,6,1,14,+2:59.6,00:00:00,0,34,289,627
15499,26,21,7,0,14,+3:00.1,00:00:00,0,34,290,627
15500,28,27,8,0,14,+5:10.7,00:00:00,0,37,329,627
15501,6,13,9,0,14,+5:20.2,00:00:00,0,66,306,627
15502,7,5,10,0,14,+5:43.7,00:00:00,0,25,327,627
15520,31,1,1,9,54,1:29:16.660,00:00:00,0,32,224,628
15521,12,7,2,6,54,+1.18,00:00:00,0,1,304,628
15522,14,4,3,4,54,+36.53,00:00:00,0,1,309,628
15523,25,12,4,3,54,+44.76,00:00:00,0,63,305,628
15524,10,6,5,2,54,+45.64,00:00:00,0,82,278,628
15525,9,10,6,1,54,+1:01.19,00:00:00,0,66,307,628
15526,1,3,7,0,54,+1:09.09,00:00:00,0,25,328,628
15527,7,21,8,0,54,+1:21.45,00:00:00,0,66,306,628
15545,6,4,1,9,55,1:29:58.4,00:00:00,0,32,224,629
15546,10,9,2,6,55,+14.5,00:00:00,0,63,305,629
15547,14,5,3,4,55,+23.8,00:00:00,0,1,304,629
15548,15,8,4,3,55,+35.7,00:00:00,0,1,309,629
15549,28,13,5,2,55,+1:05.6,00:00:00,0,34,289,629
15550,23,12,6,1,55,+1:21.9,00:00:00,0,66,320,629
15572,1,5,1,9,80,1:43:17.1,00:00:00,0,25,328,630
15573,19,1,2,6,80,+48.2,00:00:00,0,1,309,630
15574,18,2,3,4,80,+54.6,00:00:00,0,1,304,630
15575,8,9,4,3,80,+1:00.7,00:00:00,0,34,199,630
15576,11,7,5,2,80,+1:07.0,00:00:00,0,6,223,630
15596,1,1,1,9,59,1:41:45.354,00:00:00,0,25,328,631
15597,2,4,2,6,59,+32.268,00:00:00,0,25,327,631
15598,19,3,3,4,59,+37.528,00:00:00,0,1,304,631
15599,4,26,4,3,59,+1:22.516,00:00:00,0,37,238,631
15600,7,12,5,2,59,+1:23.119,00:00:00,0,6,235,631
15627,6,4,1,9,79,1:47:35.5,00:00:00,0,6,207,632
15628,9,1,2,6,79,+20.9,00:00:00,0,25,328,632
15629,5,3,3,4,79,+31.4,00:00:00,0,6,223,632
15630,3,14,4,3,79,+1:09.4,00:00:00,0,180,317,632
15652,11,4,1,9,75,1:49:03.4,00:00:00,0,25,328,633
15653,4,1,2,6,75,+3.4,00:00:00,0,6,235,633
15654,20,3,3,4,75,+58.1,00:00:00,0,82,278,633
15655,14,5,4,3,75,+1:17.9,00:00:00,0,66,345,633
15656,9,9,5,2,75,+1:27.0,00:00:00,0,1,304,633
15673,11,1,1,9,80,1:52:21.3,00:00:00,0,25,328,634
15674,17,6,2,6,80,+25.6,00:00:00,0,200,238,634
15675,4,2,3,4,80,+53.3,00:00:00,0,6,235,634
15676,9,6,4,3,80,+1:06.7,00:00:00,0,1,304,634
15695,2,1,1,9,70,1:56:20.0,00:00:00,0,6,235,635
15696,8,2,2,6,70,+7.99,00:00:00,0,66,345,635
15718,11,1,1,9,55,1:46:42.3,00:00:00,0,25,328,636
15719,12,7,2,6,55,+28.12,00:00:00,0,25,327,636
15720,1,17,3,4,55,+34.07,00:00:00,0,180,224,636
15721,14,6,4,3,55,+37.17,00:00:00,0,66,346,636
15722,20,9,5,2,55,+41.08,00:00:00,0,82,278,636
15723,2,15,6,1,55,+1:16.02,00:00:00,0,180,317,636
15724,21,8,7,0,55,+1:16.93,00:00:00,0,82,306,636
15725,22,13,8,0,55,+1:24.91,00:00:00,0,63,341,636
15741,12,2,1,9,68,1:31:31.5,00:00:00,0,25,328,637
15742,18,5,2,6,68,+36.1,00:00:00,0,200,238,637
15743,1,4,3,4,68,+50.5,00:00:00,0,180,224,637
15765,2,1,1,9,12,1:29:16.3,00:00:00,0,25,328,638
15766,3,5,2,6,12,+30.1,00:00:00,0,25,327,638
15767,6,4,3,4,12,+37.1,00:00:00,0,6,223,638
15768,5,11,4,3,12,+2:05.0,00:00:00,0,6,207,638
15769,15,3,5,2,12,+2:29.1,00:00:00,0,200,238,638
15770,25,9,6,1,12,+2:58.6,00:00:00,0,34,314,638
15771,7,15,7,0,12,+3:19.0,00:00:00,0,63,341,638
15772,9,17,8,0,12,+6:31.7,00:00:00,0,180,317,638
15773,24,13,9,0,12,+6:37.0,00:00:00,0,34,289,638
15788,14,1,1,9,54,1:30:23.91,00:00:00,0,66,346,639
15789,2,5,2,6,54,+4.12,00:00:00,0,180,224,639
15790,8,7,3,4,54,+19.77,00:00:00,0,34,314,639
15791,3,10,4,3,54,+31.87,00:00:00,0,180,317,639
15792,7,8,5,2,54,+48.43,00:00:00,0,34,289,639
15793,25,13,6,1,54,+1:24.51,00:00:00,0,200,280,639
15794,24,12,7,0,54,+1:37.42,00:00:00,0,63,243,639
15810,18,11,1,9,55,1:18:12.60,00:00:00,0,66,320,640
15811,25,6,2,6,55,+0.01,00:00:00,0,200,238,640
15812,2,5,3,4,55,+0.09,00:00:00,0,25,327,640
15813,9,17,4,3,55,+0.18,00:00:00,0,63,305,640
15814,19,4,5,2,55,+0.61,00:00:00,0,66,307,640
15815,12,1,6,1,55,+32.36,00:00:00,0,82,278,640
15816,14,13,7,0,55,+1:24.83,00:00:00,0,1,262,640
15834,11,1,1,9,64,1:55:13.1,00:00:00,0,25,328,641
15835,17,6,2,6,64,+38.3,00:00:00,0,200,238,641
15836,10,8,3,4,64,+1:35.8,00:00:00,0,1,288,641
15860,9,5,1,9,59,1:43:51.991,00:00:00,0,25,327,642
15861,14,6,2,6,59,+40.062,00:00:00,0,66,346,642
15862,25,11,3,4,59,+44.070,00:00:00,0,200,238,642
15863,16,12,4,3,59,+56.749,00:00:00,0,66,307,642
15864,8,1,5,2,59,+1:00.003,00:00:00,0,25,328,642
15865,5,4,6,1,59,+1:16.426,00:00:00,0,6,223,642
15889,12,3,1,9,80,1:49:35.4,00:00:00,0,34,356,643
15890,6,6,2,6,80,+8.1,00:00:00,0,187,304,643
15891,1,1,3,4,80,+17.1,00:00:00,0,37,328,643
15892,3,8,4,3,80,+1:13.1,00:00:00,0,82,306,643
15912,1,3,1,9,90,2:10:58.2,00:00:00,0,37,328,644
15934,3,8,1,9,80,1:54:37.4,00:00:00,0,32,358,645
15935,5,4,2,6,80,+23.1,00:00:00,0,34,356,645
15936,9,7,3,4,80,+51.4,00:00:00,0,82,280,645
15937,11,3,4,3,80,+1:28.3,00:00:00,0,187,304,645
15955,1,6,1,9,28,1:38:10.1,00:00:00,0,66,345,646
15956,10,3,2,6,28,+1.1,00:00:00,0,37,278,646
15957,25,11,3,4,28,+1:43.7,00:00:00,0,82,306,646
15958,28,8,4,3,28,+2:38.5,00:00:00,0,6,363,646
15959,19,7,5,2,28,+3:31.8,00:00:00,0,34,243,646
15972,10,1,1,9,80,1:50:43.4,00:00:00,0,32,358,647
15973,5,2,2,6,80,+30.0,00:00:00,0,37,328,647
15996,6,6,1,9,38,1:55:57.0,00:00:00,0,32,358,648
15997,14,3,2,6,38,+7.61,00:00:00,0,37,278,648
15998,23,5,3,4,38,+44.83,00:00:00,0,34,356,648
15999,19,7,4,3,38,+45.66,00:00:00,0,187,304,648
16000,20,8,5,2,38,+1:19.42,00:00:00,0,82,280,648
16001,32,17,6,1,38,+1:19.65,00:00:00,0,187,364,648
16002,22,14,7,0,38,+2:20.16,00:00:00,0,34,243,648
16003,7,18,8,0,38,+2:47.17,00:00:00,0,32,357,648
16004,1,4,9,0,38,+3:09.61,00:00:00,0,37,328,648
16019,5,1,1,9,80,1:57:02.0,00:00:00,0,32,358,649
16020,17,2,2,6,80,+32.9,00:00:00,0,34,356,649
16021,9,5,3,4,80,+54.4,00:00:00,0,187,304,649
16022,4,6,4,3,80,+54.8,00:00:00,0,6,223,649
16042,2,2,1,9,50,1:42:00.3,00:00:00,0,32,358,650
16043,10,1,2,6,50,+0.7,00:00:00,0,6,235,650
16044,4,16,3,4,50,+1:21.8,00:00:00,0,187,304,650
16045,17,13,4,3,50,+1:55.1,00:00:00,0,32,224,650
16067,15,2,1,10,55,1:34:03.414,00:01:40.279,199.387,9,20,17
16068,14,3,2,8,55,+17.857,00:01:40.571,198.808,9,17,17
16069,22,5,3,6,55,+18.467,00:01:40.642,198.668,23,18,17
16070,23,4,4,5,55,+22.735,00:01:40.449,199.05,23,22,17
16071,6,8,5,4,55,+26.253,00:01:40.672,198.609,2,2,17
16072,10,12,6,3,55,+28.343,00:01:40.779,198.398,7,155,17
16073,9,6,7,2,55,+34.366,00:01:40.723,198.508,7,15,17
16074,12,10,8,1,55,+41.294,00:01:40.326,199.294,5,67,17
16075,16,9,9,0,55,+45.941,00:01:40.997,197.97,3,3,17
16076,5,7,10,0,55,+48.180,00:01:40.924,198.113,2,9,17
16077,2,18,11,0,55,+52.798,00:01:41.316,197.346,1,5,17
16078,4,11,12,0,55,+54.317,00:01:40.843,198.272,6,8,17
16079,17,13,13,0,55,+59.839,00:01:40.754,198.447,3,6,17
16080,7,15,14,0,55,+1:09.687,00:01:40.757,198.441,4,4,17
16081,21,16,15,0,55,+1:34.450,00:01:41.277,197.422,10,24,17
16087,12,3,1,9,60,1:42:17.3,00:00:00,0,6,235,651
16088,27,2,2,6,60,+0.61,00:00:00,0,6,223,651
16089,11,17,3,4,60,+1:27.88,00:00:00,0,34,243,651
16111,4,3,1,9,68,1:39:07.1,00:00:00,0,6,223,652
16112,18,4,2,6,68,+5.73,00:00:00,0,37,328,652
16113,40,14,3,4,68,+5.8,00:00:00,0,82,306,652
16114,30,9,4,3,68,+6.15,00:00:00,0,187,304,652
16115,46,17,5,2,68,+6.41,00:00:00,0,34,243,652
16116,20,11,6,1,68,+1:03.46,00:00:00,0,37,327,652
16138,18,2,1,9,90,1:21:18.4,00:00:00,0,6,235,653
16139,19,3,2,6,90,+14.8,00:00:00,0,6,223,653
16140,20,6,3,4,90,+57.9,00:00:00,0,37,278,653
16158,24,3,1,9,108,1:57:32.79,00:00:00,0,32,224,654
16159,19,4,2,6,108,+36.39,00:00:00,0,66,345,654
16160,23,9,3,4,108,+45.17,00:00:00,0,32,317,654
16185,3,3,1,9,65,1:53:28.3,00:00:00,0,6,235,655
16186,4,1,2,6,65,+24.64,00:00:00,0,6,223,655
16187,8,14,3,4,65,+45.97,00:00:00,0,187,304,655
16188,12,5,4,3,65,+47.05,00:00:00,0,37,278,655
16189,6,6,5,2,65,+50.11,00:00:00,0,82,306,655
16190,19,7,6,1,65,+1:24.76,00:00:00,0,66,345,655
16203,7,4,1,9,80,1:50:39.1,00:00:00,0,196,328,656
16204,1,7,2,6,80,+18.8,00:00:00,0,180,289,656
16205,5,3,3,4,80,+31.8,00:00:00,0,187,304,656
16206,4,12,4,3,80,+49.2,00:00:00,0,180,346,656
16221,7,4,1,9,90,2:16:54.0,00:00:00,0,196,328,657
16235,1,4,1,9,80,1:56:59.4,00:00:00,0,180,289,658
16236,16,9,2,6,80,+17.3,00:00:00,0,182,361,658
16237,9,5,3,4,80,+34.6,00:00:00,0,180,346,658
16238,2,10,4,3,80,+52.9,00:00:00,0,180,370,658
16251,4,2,1,9,90,2:06:42.08,00:00:00,0,196,328,659
16252,10,10,2,6,90,+24.52,00:00:00,0,180,346,659
16253,8,4,3,4,90,+30.51,00:00:00,0,6,278,659
16254,7,7,4,3,90,+37.16,00:00:00,0,187,304,659
16255,12,5,5,2,90,+37.67,00:00:00,0,182,235,659
16256,11,8,6,1,90,+1:10.81,00:00:00,0,182,356,659
16266,2,1,1,9,38,1:56:47.4,00:00:00,0,196,328,660
16267,7,5,2,6,38,+57.1,00:00:00,0,196,306,660
16268,11,4,3,4,38,+57.3,00:00:00,0,182,235,660
16279,3,2,1,9,84,1:55:55.6,00:00:00,0,196,328,661
16296,6,1,1,9,14,1:49:55.4,00:00:00,0,182,235,662
16297,7,2,2,6,14,+57.7,00:00:00,0,196,328,662
16298,10,8,3,4,14,+3:21.6,00:00:00,0,187,360,662
16299,1,9,4,3,14,+3:58.8,00:00:00,0,180,289,662
16310,20,3,1,9,68,1:39:11.26,00:00:00,0,196,328,663
16311,4,1,2,6,68,+0.08,00:00:00,0,180,358,663
16312,22,6,3,4,68,+0.17,00:00:00,0,196,306,663
16313,18,5,4,3,68,+0.19,00:00:00,0,187,360,663
16314,32,4,5,2,68,+33.44,00:00:00,0,182,361,663
16325,11,1,1,9,90,1:59:25.7,00:00:00,0,182,235,664
16326,12,6,2,6,90,+46.2,00:00:00,0,182,356,664
16327,2,3,3,4,90,+52.0,00:00:00,0,180,358,664
16345,2,1,1,9,108,1:57:56.84,00:00:00,0,180,358,665
16346,18,9,2,6,108,+46.99,00:00:00,0,182,361,665
16363,5,4,1,9,65,1:54:08.80,00:00:00,0,187,304,666
16364,7,2,2,6,65,+2.56,00:00:00,0,182,235,666
16365,8,1,3,4,65,+38.48,00:00:00,0,182,356,666
16366,3,3,4,3,65,+47.04,00:00:00,0,196,328,666
16367,4,8,5,2,65,+1:38.52,00:00:00,0,196,306,666
16380,4,1,1,9,80,1:53:56.6,00:00:00,0,180,373,667
16381,5,2,2,6,80,+25.3,00:00:00,0,180,289,667
16382,3,4,3,4,80,+30.4,00:00:00,0,191,358,667
16403,10,6,1,9,90,2:15:02.1,00:00:00,0,180,289,668
16404,1,3,2,6,90,+15.9,00:00:00,0,187,304,668
16417,9,1,1,9,80,2:00:32.3,00:00:00,0,180,289,669
16418,15,6,2,6,80,+2.2,00:00:00,0,66,370,669
16435,5,6,1,9,28,1:40:02.1,00:00:00,0,187,360,670
16436,11,8,2,6,28,+12.1,00:00:00,0,66,345,670
16437,23,3,3,4,28,+39.6,00:00:00,0,6,235,670
16453,8,5,1,9,90,2:46:11.2,00:00:00,0,196,328,671
16454,17,16,2,6,90,+1:33.93,00:00:00,0,82,306,671
16472,26,3,1,9,60,2:25:40.9,00:00:00,0,6,235,672
16473,16,7,2,6,60,+1:58.6,00:00:00,0,11,341,672
16489,22,4,1,9,80,2:01:20.3,00:00:00,0,180,346,673
16490,5,3,2,6,80,+4.4,00:00:00,0,6,278,673
16509,6,6,1,9,14,2:19:03.2,00:00:00,0,196,328,674
16510,3,4,2,6,14,+4:03.2,00:00:00,0,180,289,674
16511,5,3,3,4,14,+4:09.4,00:00:00,0,191,358,674
16512,9,1,4,3,14,+5:55.2,00:00:00,0,6,235,674
16513,4,15,5,2,14,+6:21.1,00:00:00,0,191,356,674
16514,10,14,6,1,14,+6:25.0,00:00:00,0,66,345,674
16515,1,11,7,0,14,+6:31.0,00:00:00,0,187,304,674
16516,22,8,8,0,14,+7:56.4,00:00:00,0,66,361,674
16517,14,10,9,0,14,+8:13.7,00:00:00,0,190,364,674
16518,18,18,10,0,14,+10:11.4,00:00:00,0,26,365,674
16529,1,7,1,9,68,1:40:14.8,00:00:00,0,187,304,675
16530,5,13,2,6,68,+1:28.4,00:00:00,0,196,359,675
16531,8,4,3,4,68,+1:28.6,00:00:00,0,6,235,675
16551,1,6,1,9,90,2:27:11.2,00:00:00,0,187,304,676
16572,15,2,1,9,108,1:59:20.29,00:00:00,0,196,328,677
16573,10,3,2,6,108,+24.68,00:00:00,0,180,289,677
16592,10,3,1,9,65,1:56:43.95,00:00:00,0,180,289,678
16593,2,9,2,6,65,+1:19.32,00:00:00,0,187,360,678
16594,11,14,3,4,65,+1:40.65,00:00:00,0,180,262,678
16595,8,12,4,3,65,+1:41.09,00:00:00,0,66,345,678
16613,4,4,1,9,80,2:05:45.9,00:00:00,0,167,345,679
16614,17,5,2,6,80,+26.4,00:00:00,0,170,340,679
16631,9,4,1,9,100,2:34:34.3,00:00:00,0,191,304,680
16650,5,8,1,9,90,2:14:45.1,00:00:00,0,180,373,681
16651,1,3,2,6,90,+23.6,00:00:00,0,191,356,681
16652,2,7,3,4,90,+25.7,00:00:00,0,191,304,681
16653,3,9,4,3,90,+27.3,00:00:00,0,6,278,681
16667,36,2,1,9,28,1:40:49.4,00:00:00,0,190,364,682
16668,14,6,2,6,28,+1:03.0,00:00:00,0,66,328,682
16669,1,5,3,4,28,+1:40.0,00:00:00,0,6,278,682
16670,29,4,4,3,28,+2:13.9,00:00:00,0,167,358,682
16685,3,2,1,9,80,2:13:21.3,00:00:00,0,191,356,683
16686,4,6,2,6,80,+49.5,00:00:00,0,191,304,683
16700,5,1,1,9,80,1:59:25.6,00:00:00,0,180,373,684
16701,2,4,2,6,80,+12.8,00:00:00,0,191,304,684
16702,8,6,3,4,80,+16.6,00:00:00,0,6,278,684
16703,1,3,4,3,80,+21.8,00:00:00,0,191,356,684
16721,2,2,1,9,15,2:05:55.7,00:00:00,0,191,304,685
16722,1,7,2,6,15,+38.5,00:00:00,0,191,356,685
16723,8,8,3,4,15,+39.0,00:00:00,0,6,278,685
16724,7,6,4,3,15,+2:25.7,00:00:00,0,11,341,685
16725,24,19,5,0,15,+5:30.7,00:00:00,0,180,262,685
16726,16,16,6,2,15,+8:42.1,00:00:00,0,167,347,685
16727,22,20,7,0,15,+8:47.9,00:00:00,0,182,390,685
16745,1,7,1,9,90,2:40:40.0,00:00:00,0,191,356,686
16746,2,3,2,6,90,+1:01.9,00:00:00,0,191,304,686
16763,14,9,1,9,68,1:43:45.0,00:00:00,0,11,341,687
16764,16,2,2,6,68,+0.2,00:00:00,0,191,356,687
16765,20,1,3,4,68,+23.1,00:00:00,0,180,373,687
16766,30,11,4,3,68,+56.6,00:00:00,0,167,358,687
16781,5,2,1,9,108,2:03:13.2,00:00:00,0,180,373,688
16782,6,1,2,6,108,+6.3,00:00:00,0,180,289,688
16799,5,1,1,9,65,1:59:28.70,00:00:00,0,180,373,689
16800,1,5,2,6,65,+1:25.36,00:00:00,0,191,356,689
16818,12,3,1,9,100,2:33:10.5,00:00:00,0,66,328,690
16819,16,5,2,6,100,+40.2,00:00:00,0,6,385,690
16834,6,1,1,9,28,2:09:11.3,00:00:00,0,6,341,691
16835,19,2,2,6,28,+42.1,00:00:00,0,167,358,691
16852,12,4,1,9,48,1:48:31.3,00:00:00,0,191,356,692
16853,22,3,2,6,48,+9.5,00:00:00,0,6,387,692
16869,5,1,1,9,80,2:13:13.4,00:00:00,0,191,356,693
16870,6,2,2,6,80,+9.6,00:00:00,0,191,304,693
16889,16,1,1,9,90,2:20:32.5,00:00:00,0,191,356,694
16906,3,5,1,9,15,2:27:03.0,00:00:00,0,191,356,695
16907,7,2,2,6,15,+44.4,00:00:00,0,167,341,695
16908,8,9,3,4,15,+2:32.6,00:00:00,0,167,358,695
16909,5,10,4,3,15,+6:41.4,00:00:00,0,66,289,695
16910,6,3,5,2,15,+8:28.9,00:00:00,0,66,328,695
16911,9,6,6,1,15,+10:56.4,00:00:00,0,6,385,695
16925,6,2,1,9,68,1:47:14.8,00:00:00,0,6,375,696
16926,4,1,2,6,68,+5.8,00:00:00,0,6,387,696
16927,12,10,3,4,68,+6.1,00:00:00,0,191,304,696
16947,1,2,1,9,108,2:09:40.11,00:00:00,0,176,373,697
16966,7,1,1,9,65,2:06:35.34,00:00:00,0,167,341,698
16967,5,4,2,6,65,+7.88,00:00:00,0,191,356,698
16984,5,1,1,9,85,2:06:46.0,00:00:00,0,172,373,699
16985,1,2,2,6,85,+29.0,00:00:00,0,6,341,699
16986,3,5,3,4,85,+31.8,00:00:00,0,66,289,699
16987,6,4,4,3,85,+54.4,00:00:00,0,172,374,699
17015,3,1,1,9,100,2:37:39.6,00:00:00,0,66,289,700
17016,17,4,2,6,100,+1:04.0,00:00:00,0,6,385,700
17017,4,3,3,4,100,+1:41.9,00:00:00,0,66,328,700
17032,17,2,1,9,32,2:23:34.8,00:00:00,0,172,373,701
17033,8,3,2,6,32,+44.8,00:00:00,0,66,328,701
17051,6,1,1,9,40,2:41:38.4,00:00:00,0,172,373,702
17052,12,2,2,6,40,+26.3,00:00:00,0,66,328,702
17053,2,4,3,4,40,+2:33.5,00:00:00,0,6,341,702
17054,16,6,4,3,40,+2:53.1,00:00:00,0,183,304,702
17068,5,1,1,9,80,2:05:25.4,00:00:00,0,172,373,703
17069,3,2,2,6,80,+3.2,00:00:00,0,66,289,703
17070,1,5,3,4,80,+27.6,00:00:00,0,6,341,703
17071,6,6,4,3,80,+39.6,00:00:00,0,172,374,703
17072,4,4,5,2,80,+1:14.6,00:00:00,0,66,328,703
17091,6,2,1,9,80,2:03:59.1,00:00:00,0,172,373,704
17092,12,6,2,6,80,+8.0,00:00:00,0,66,328,704
17093,16,5,3,4,80,+13.0,00:00:00,0,183,364,704
17094,10,1,4,3,80,+45.1,00:00:00,0,66,289,704
17108,1,1,1,9,15,2:07:52.4,00:00:00,0,172,373,705
17109,9,3,2,6,15,+15.9,00:00:00,0,66,289,705
17110,5,5,3,4,15,+21.4,00:00:00,0,183,364,705
17111,12,8,4,3,15,+3:29.6,00:00:00,0,170,358,705
17112,4,14,5,2,15,+4:41.2,00:00:00,0,183,356,705
17113,8,7,6,1,15,+5:08.6,00:00:00,0,6,385,705
17114,16,9,7,0,15,+5:58.5,00:00:00,0,183,347,705
17129,32,3,1,9,76,2:04:52.8,00:00:00,0,66,328,706
17130,30,4,2,6,76,+3.3,00:00:00,0,66,289,706
17131,12,9,3,4,76,+16.5,00:00:00,0,183,364,706
17132,4,5,4,3,76,+1:15.9,00:00:00,0,6,385,706
17152,3,1,1,9,110,2:20:36.1,00:00:00,0,66,289,707
17153,8,8,2,6,110,+12.5,00:00:00,0,183,364,707
17154,7,7,3,4,110,+57.5,00:00:00,0,183,356,707
17170,11,3,1,9,65,2:08:32.10,00:00:00,0,11,386,708
17171,8,2,2,6,65,+2.89,00:00:00,0,183,364,708
17172,6,6,3,4,65,+1:00.15,00:00:00,0,172,374,708
17173,16,11,4,3,65,+1:54.42,00:00:00,0,181,346,708
17189,8,3,1,9,100,2:41:19.5,00:00:00,0,66,289,709
17212,18,2,1,9,80,2:07:35.4,00:00:00,0,172,373,710
17213,2,4,2,6,80,+53.6,00:00:00,0,6,341,710
17230,23,6,1,9,32,2:06:40.5,00:00:00,0,172,373,711
17231,20,7,2,6,32,+3.4,00:00:00,0,170,360,711
17232,14,3,3,4,32,+48.1,00:00:00,0,183,356,711
17233,2,8,4,3,32,+1:58.6,00:00:00,0,66,386,711
17248,22,2,1,9,57,2:07:49.1,00:00:00,0,183,364,712
17249,8,6,2,6,57,+24.1,00:00:00,0,66,289,712
17250,20,5,3,4,57,+24.9,00:00:00,0,183,356,712
17251,4,4,4,3,57,+1:10.6,00:00:00,0,172,397,712
17252,10,9,5,2,57,+2:12.1,00:00:00,0,66,386,712
17265,1,1,1,9,80,2:15:07.0,00:00:00,0,172,373,713
17266,3,2,2,6,80,+2.8,00:00:00,0,66,289,713
17267,7,5,3,4,80,+1:20.6,00:00:00,0,6,341,713
17290,7,1,1,9,15,2:12:04.8,00:00:00,0,6,341,714
17291,3,5,2,6,15,+1:15.6,00:00:00,0,66,289,714
17292,8,4,3,4,15,+4:52.8,00:00:00,0,6,385,714
17293,19,10,4,3,15,+5:23.1,00:00:00,0,181,346,714
17313,8,7,1,9,105,2:06:18.23,00:00:00,0,6,385,715
17314,4,5,2,6,105,+6.18,00:00:00,0,66,386,715
17333,2,1,1,9,78,2:10:51.8,00:00:00,0,6,341,716
17334,26,5,2,6,78,+1:06.0,00:00:00,0,170,360,716
17357,3,4,1,9,110,2:16:38.0,00:00:00,0,66,289,717
17358,7,2,2,6,110,+30.5,00:00:00,0,6,341,717
17376,6,2,1,9,65,2:09:50.32,00:00:00,0,183,364,718
17377,7,4,2,6,65,+1:08.94,00:00:00,0,6,341,718
17378,8,3,3,4,65,+1:09.63,00:00:00,0,6,385,718
17379,2,5,4,3,65,+1:21.86,00:00:00,0,172,374,718
17395,6,2,1,9,100,2:41:49.7,00:00:00,0,66,289,719
17396,5,4,2,6,100,+4.6,00:00:00,0,66,386,719
17397,7,8,3,4,100,+12.8,00:00:00,0,170,360,719
17398,21,3,4,3,100,+14.1,00:00:00,0,6,341,719
17420,1,8,1,9,32,2:27:47.6,00:00:00,0,172,373,720
17421,14,5,2,6,32,+4:54.0,00:00:00,0,170,360,720
17444,6,1,1,9,80,2:08:13.7,00:00:00,0,172,373,721
17465,18,1,1,9,53,2:10:54.3,00:00:00,0,172,373,722
17466,12,8,2,6,53,+1:04.9,00:00:00,0,170,408,722
17467,2,2,3,0,53,+1:13.9,00:00:00,0,66,289,722
